Min Packet Length,Flow Packets/s,Average Packet Size,Max Packet Length,Bwd Packet Length Std,Flow Bytes/s,Packet Length Std,Fwd Packet Length Mean,Flow Duration,Fwd Packet Length Min,Flow IAT Mean,Fwd IAT Min,Total Fwd Packets,Fwd IAT Mean,Total Length of Fwd Packets,Fwd IAT Std,Bwd IAT Mean,Flow IAT Max,Bwd Packets/s,Flow IAT Std,Fwd Header Length,Label,Bwd Packet Length Min,Bwd Packet Length Mean,Fwd Packet Length Max,Bwd IAT Max,Fwd IAT Total,Fwd Packet Length Std,Bwd IAT Std,Bwd Header Length,Fwd IAT Max,Bwd Packet Length Max,Bwd IAT Min,Fwd Packets/s,Bwd IAT Total,Packet Length Variance,Total Length of Bwd Packets,Flow IAT Min,Packet Length Mean
6.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
6.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
6.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
6.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
6.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
6.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
6.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
6.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
6.0,8196.72131,6.0,6.0,0.0,49180.32787,0.0,6.0,366.0,6.0,183.0,0.0,1.0,0.0,6.0,0.0,185.0,185.0,5464.48087,2.82843,20.0,0,6.0,6.0,6.0,185.0,0.0,0.0,0.0,40.0,0.0,6.0,185.0,2732.24044,185.0,0.0,12.0,181.0,6.0
6.0,867.05202,6.0,6.0,0.0,5202.31214,0.0,6.0,3460.0,6.0,1730.0,0.0,1.0,0.0,6.0,0.0,3211.0,3211.0,578.03468,2094.45029,20.0,0,6.0,6.0,6.0,3211.0,0.0,0.0,0.0,40.0,0.0,6.0,3211.0,289.01734,3211.0,0.0,12.0,249.0,6.0
6.0,884.1733,6.0,6.0,0.0,5305.03979,0.0,6.0,3393.0,6.0,1696.5,0.0,1.0,0.0,6.0,0.0,2600.0,2600.0,589.44887,1277.74195,20.0,0,6.0,6.0,6.0,2600.0,0.0,0.0,0.0,40.0,0.0,6.0,2600.0,294.72443,2600.0,0.0,12.0,793.0,6.0
6.0,977.83572,6.0,6.0,0.0,5867.01434,0.0,6.0,3068.0,6.0,1534.0,0.0,1.0,0.0,6.0,0.0,2972.0,2972.0,651.89048,2033.6391,20.0,0,6.0,6.0,6.0,2972.0,0.0,0.0,0.0,40.0,0.0,6.0,2972.0,325.94524,2972.0,0.0,12.0,96.0,6.0
6.0,8522.72727,6.0,6.0,0.0,51136.36364,0.0,6.0,352.0,6.0,176.0,0.0,1.0,0.0,6.0,0.0,207.0,207.0,5681.81818,43.84062,20.0,0,6.0,6.0,6.0,207.0,0.0,0.0,0.0,40.0,0.0,6.0,207.0,2840.90909,207.0,0.0,12.0,145.0,6.0
6.0,8241.75824,6.0,6.0,0.0,49450.54945,0.0,6.0,364.0,6.0,182.0,0.0,1.0,0.0,6.0,0.0,215.0,215.0,5494.50549,46.66905,20.0,0,6.0,6.0,6.0,215.0,0.0,0.0,0.0,40.0,0.0,6.0,215.0,2747.25275,215.0,0.0,12.0,149.0,6.0
0.0,1.59614,139.75,692.0,344.01163,223.06126,263.05119,103.5,5012076.0,0.0,716010.85714,260.0,4.0,69891.33333,414.0,116330.82694,1670616.33333,4802402.0,0.79807,1803486.98098,92.0,0,0.0,176.0,402.0,5004882.0,209674.0,199.0201,2887559.50975,92.0,204188.0,692.0,1417.0,0.79807,5011849.0,69195.92857,704.0,33.0,139.75
6.0,526.03893,6.0,6.0,0.0,3156.23356,0.0,6.0,3802.0,6.0,3802.0,3802.0,2.0,3802.0,12.0,0.0,0.0,3802.0,0.0,0.0,40.0,0,0.0,0.0,6.0,0.0,3802.0,0.0,0.0,0.0,3802.0,0.0,0.0,526.03893,0.0,0.0,0.0,3802.0,6.0
0.0,0.63428,186.625,1034.0,515.00777,118.37308,374.14548,111.75,12612665.0,0.0,1801809.28571,104.0,4.0,2604088.33333,447.0,4309320.14369,4204194.0,7578231.0,0.31714,3103509.71785,92.0,0,0.0,261.5,435.0,7578448.0,7812265.0,215.51856,3838054.22436,92.0,7578231.0,1034.0,28801.0,0.31714,12612582.0,139984.83929,1046.0,21.0,186.625
0.0,2.53417,788.46875,1460.0,531.89444,1998.11426,724.69522,40.41667,12627406.0,0.0,407335.67742,98.0,12.0,692919.27273,485.0,2284076.06938,664596.26316,7579569.0,1.58386,1605832.08899,252.0,0,0.0,1237.3,425.0,7579762.0,7622112.0,121.12462,2029226.02294,412.0,7579569.0,1460.0,11.0,0.95031,12627329.0,525183.16028,24746.0,9.0,788.46875
0.0,1.88873,648.08333,1460.0,667.99567,1224.05523,686.69245,101.11111,12706943.0,0.0,552475.78261,117.0,9.0,962604.375,910.0,2674041.0902,907631.92857,7580303.0,1.18046,1852604.14289,192.0,0,0.0,976.26667,447.0,7580420.0,7700835.0,190.50685,2336934.12402,312.0,7580303.0,1460.0,12.0,0.70827,12706847.0,471546.51449,14644.0,11.0,648.08333
0.0,34.51937,938.71778,1460.0,218.94308,32403.94908,691.5909,19.42581,13036158.0,0.0,29033.75947,24.0,155.0,53420.81169,3011.0,438958.60648,44340.37755,5064770.0,22.62937,342781.64638,3112.0,0,0.0,1421.73559,448.0,5065851.0,8226805.0,74.16662,434764.5301,5912.0,5064770.0,1460.0,8.0,11.89001,13036071.0,478297.97585,419412.0,2.0,938.71778
6.0,0.21634,6.0,6.0,0.0,1.29802,0.0,6.0,9244877.0,6.0,9244877.0,9244877.0,2.0,9244877.0,12.0,0.0,0.0,9244877.0,0.0,0.0,40.0,0,0.0,0.0,6.0,0.0,9244877.0,0.0,0.0,0.0,9244877.0,0.0,0.0,0.21634,0.0,0.0,0.0,9244877.0,6.0
6.0,0.22671,6.0,6.0,0.0,1.36025,0.0,6.0,8821902.0,6.0,8821902.0,8821902.0,2.0,8821902.0,12.0,0.0,0.0,8821902.0,0.0,0.0,40.0,0,0.0,0.0,6.0,0.0,8821902.0,0.0,0.0,0.0,8821902.0,0.0,0.0,0.22671,0.0,0.0,0.0,8821902.0,6.0
0.0,0.18301,3.0,6.0,0.0,0.54902,3.4641,4.0,21857283.0,0.0,7285761.0,97.0,3.0,10928641.5,12.0,15455295.8489,0.0,21857186.0,0.04575,12619224.21937,72.0,0,0.0,0.0,6.0,0.0,21857283.0,3.4641,0.0,32.0,21857186.0,0.0,0.0,0.13725,0.0,12.0,0.0,21.0,3.0
6.0,0.21668,6.0,6.0,0.0,1.30009,0.0,6.0,9230099.0,6.0,9230099.0,9230099.0,2.0,9230099.0,12.0,0.0,0.0,9230099.0,0.0,0.0,40.0,0,0.0,0.0,6.0,0.0,9230099.0,0.0,0.0,0.0,9230099.0,0.0,0.0,0.21668,0.0,0.0,0.0,9230099.0,6.0
6.0,0.21854,6.0,6.0,0.0,1.31125,0.0,6.0,9151558.0,6.0,9151558.0,9151558.0,2.0,9151558.0,12.0,0.0,0.0,9151558.0,0.0,0.0,40.0,0,0.0,0.0,6.0,0.0,9151558.0,0.0,0.0,0.0,9151558.0,0.0,0.0,0.21854,0.0,0.0,0.0,9151558.0,6.0
6.0,7092.19858,6.0,6.0,0.0,42553.19149,0.0,6.0,423.0,6.0,211.5,0.0,1.0,0.0,6.0,0.0,224.0,224.0,4728.13239,17.67767,20.0,0,6.0,6.0,6.0,224.0,0.0,0.0,0.0,40.0,0.0,6.0,224.0,2364.06619,224.0,0.0,12.0,199.0,6.0
0.0,58.96676,926.17507,1460.0,218.57549,54613.54549,696.36251,17.2437,5715084.0,0.0,17009.17857,15.0,119.0,6047.95763,2052.0,28419.72422,26336.00922,5001425.0,38.14467,273264.91542,2392.0,0,0.0,1422.33486,467.0,5001442.0,713659.0,70.56082,340413.12066,4372.0,201541.0,1460.0,6.0,20.82209,5714914.0,484920.752,310069.0,6.0,926.17507
0.0,56.77152,926.39077,1460.0,236.22593,52592.61575,694.53091,21.35965,5724701.0,0.0,17668.83025,23.0,114.0,6367.07965,2435.0,30497.50109,27260.08571,5005221.0,36.85782,278428.59923,2292.0,0,0.0,1415.36493,470.0,5006136.0,719480.0,81.24465,345976.90288,4232.0,206621.0,1460.0,7.0,19.9137,5724618.0,482373.18942,298642.0,6.0,926.39077
0.0,67.3835,934.91731,1460.0,217.12938,62997.998,691.44478,19.13433,5743246.0,0.0,14878.87565,6.0,134.0,7089.99248,2564.0,33568.70068,22790.31349,4800277.0,44.05174,244983.43798,2704.0,0,0.0,1419.95652,469.0,4800303.0,942969.0,75.72435,303239.82543,5072.0,216689.0,1460.0,7.0,23.33175,5743159.0,478095.88434,359249.0,2.0,934.91731
0.0,58.14795,914.26647,1460.0,254.39915,53162.71728,695.67011,24.42017,5743969.0,0.0,17249.15616,3.0,119.0,7969.23729,2906.0,34017.75603,26840.00467,4803599.0,37.43056,263791.90228,2392.0,0,0.0,1406.78605,466.0,5002851.0,940370.0,88.61988,342499.69079,4312.0,207113.0,1460.0,8.0,20.71738,5743761.0,483956.89875,302459.0,2.0,914.26647
6.0,30.05756,6.0,6.0,0.0,180.34536,0.0,6.0,66539.0,6.0,66539.0,66539.0,2.0,66539.0,12.0,0.0,0.0,66539.0,0.0,0.0,40.0,0,0.0,0.0,6.0,0.0,66539.0,0.0,0.0,0.0,66539.0,0.0,0.0,30.05756,0.0,0.0,0.0,66539.0,6.0
6.0,51.45356,6.0,6.0,0.0,308.72138,0.0,6.0,38870.0,6.0,38870.0,38870.0,2.0,38870.0,12.0,0.0,0.0,38870.0,0.0,0.0,40.0,0,0.0,0.0,6.0,0.0,38870.0,0.0,0.0,0.0,38870.0,0.0,0.0,51.45356,0.0,0.0,0.0,38870.0,6.0
6.0,35.02872,6.0,6.0,0.0,210.17234,0.0,6.0,57096.0,6.0,57096.0,57096.0,2.0,57096.0,12.0,0.0,0.0,57096.0,0.0,0.0,40.0,0,0.0,0.0,6.0,0.0,57096.0,0.0,0.0,0.0,57096.0,0.0,0.0,35.02872,0.0,0.0,0.0,57096.0,6.0
6.0,51.29784,6.0,6.0,0.0,307.78701,0.0,6.0,38988.0,6.0,38988.0,38988.0,2.0,38988.0,12.0,0.0,0.0,38988.0,0.0,0.0,40.0,0,0.0,0.0,6.0,0.0,38988.0,0.0,0.0,0.0,38988.0,0.0,0.0,51.29784,0.0,0.0,0.0,38988.0,6.0
0.0,48.96016,906.0,1460.0,319.81968,44357.90575,692.74151,34.62136,6025307.0,0.0,20494.2415,21.0,103.0,12049.0,3566.0,43173.27271,31544.96335,4796309.0,31.8656,280520.07072,2084.0,0,0.0,1373.45833,634.0,4796345.0,1228998.0,116.66259,348013.53898,3852.0,238070.0,1460.0,8.0,17.09456,6025088.0,479890.80272,263704.0,5.0,906.0
6.0,0.89965,6.0,6.0,0.0,5.39788,0.0,6.0,2223093.0,6.0,2223093.0,2223093.0,2.0,2223093.0,12.0,0.0,0.0,2223093.0,0.0,0.0,40.0,0,0.0,0.0,6.0,0.0,2223093.0,0.0,0.0,0.0,2223093.0,0.0,0.0,0.89965,0.0,0.0,0.0,2223093.0,6.0
0.0,9.9695,828.75385,1460.0,465.43818,8262.25976,693.72006,75.79167,13039774.0,0.0,101083.51938,32.0,48.0,170968.57447,3638.0,747311.69509,160984.11111,5004251.0,6.28845,629845.07581,972.0,0,0.0,1269.5122,558.0,5004261.0,8035523.0,171.97315,801097.06306,1652.0,4668059.0,1460.0,8.0,3.68105,13039713.0,481247.52033,104100.0,8.0,828.75385
6.0,0.37554,6.0,6.0,0.0,2.25325,0.0,6.0,5325651.0,6.0,5325651.0,5325651.0,2.0,5325651.0,12.0,0.0,0.0,5325651.0,0.0,0.0,40.0,0,0.0,0.0,6.0,0.0,5325651.0,0.0,0.0,0.0,5325651.0,0.0,0.0,0.37554,0.0,0.0,0.0,5325651.0,6.0
0.0,4.92438,718.12,1460.0,601.13835,3536.29245,727.85978,47.5,5076786.0,0.0,211532.75,141.0,10.0,7973.11111,475.0,19727.27423,362608.71429,5005028.0,2.95463,1021083.79098,212.0,0,0.0,1165.2,427.0,5005687.0,71758.0,133.35604,1336465.56259,312.0,59891.0,1460.0,13.0,1.96975,5076522.0,529779.86,17478.0,12.0,718.12
0.0,9.88426,779.09524,1460.0,492.05425,7700.78354,672.17062,119.96,6373767.0,0.0,102802.69355,28.0,25.0,57067.41667,2999.0,224414.25415,172259.32432,5004149.0,5.96194,648034.80708,512.0,0,0.0,1212.73684,553.0,5004167.0,1369618.0,208.85511,837807.12964,772.0,1104335.0,1460.0,10.0,3.92233,6373595.0,451813.34562,46084.0,1.0,779.09524
0.0,1.54562,234.875,1414.0,705.00567,363.02753,500.38426,113.25,5175916.0,0.0,739416.57143,556.0,4.0,126351.66667,453.0,140818.25385,1725152.0,4796861.0,0.77281,1790713.28558,92.0,0,0.0,356.5,441.0,5001120.0,379055.0,218.51831,2837101.92975,92.0,278476.0,1414.0,74030.0,0.77281,5175456.0,250384.41071,1426.0,96.0,234.875
0.0,3.84766,617.15,1460.0,696.42326,2374.58404,712.87847,58.5,5197963.0,0.0,273577.0,170.0,8.0,56354.85714,468.0,84627.76115,472485.36364,4803479.0,2.3086,1098393.296,172.0,0,0.0,989.58333,432.0,5006357.0,394484.0,150.93139,1504388.68318,252.0,203086.0,1460.0,15.0,1.53906,5197339.0,508195.71316,11875.0,14.0,617.15
6.0,1.15948,6.0,6.0,0.0,6.95687,0.0,6.0,1724914.0,6.0,1724914.0,1724914.0,2.0,1724914.0,12.0,0.0,0.0,1724914.0,0.0,0.0,40.0,0,0.0,0.0,6.0,0.0,1724914.0,0.0,0.0,0.0,1724914.0,0.0,0.0,1.15948,0.0,0.0,0.0,1724914.0,6.0
6.0,1.2627,6.0,6.0,0.0,7.57617,0.0,6.0,1583913.0,6.0,1583913.0,1583913.0,2.0,1583913.0,12.0,0.0,0.0,1583913.0,0.0,0.0,40.0,0,0.0,0.0,6.0,0.0,1583913.0,0.0,0.0,0.0,1583913.0,0.0,0.0,1.2627,0.0,0.0,0.0,1583913.0,6.0
6.0,1.20062,6.0,6.0,0.0,7.20373,0.0,6.0,1665803.0,6.0,1665803.0,1665803.0,2.0,1665803.0,12.0,0.0,0.0,1665803.0,0.0,0.0,40.0,0,0.0,0.0,6.0,0.0,1665803.0,0.0,0.0,0.0,1665803.0,0.0,0.0,1.20062,0.0,0.0,0.0,1665803.0,6.0
6.0,1.20071,6.0,6.0,0.0,7.20428,0.0,6.0,1665677.0,6.0,1665677.0,1665677.0,2.0,1665677.0,12.0,0.0,0.0,1665677.0,0.0,0.0,40.0,0,0.0,0.0,6.0,0.0,1665677.0,0.0,0.0,0.0,1665677.0,0.0,0.0,1.20071,0.0,0.0,0.0,1665677.0,6.0
0.0,0.26223,3.0,6.0,0.0,0.7867,3.4641,4.0,15253573.0,0.0,5084524.33333,522.0,3.0,7626786.5,12.0,10785166.68614,0.0,15253051.0,0.06556,8806202.41517,72.0,0,0.0,0.0,6.0,0.0,15253573.0,3.4641,0.0,32.0,15253051.0,0.0,0.0,0.19668,0.0,12.0,0.0,40.0,3.0
0.0,42.10087,875.02968,1460.0,257.35167,36839.51182,674.29996,9.65736,26412755.0,0.0,23773.85689,8.0,394.0,67208.02799,3805.0,1016513.27604,9599.35704,19529601.0,27.18384,603744.74656,7892.0,0,0.0,1349.89972,543.0,4731952.0,26412755.0,42.15978,183665.66905,14372.0,19570480.0,1460.0,8.0,14.91704,6882739.0,454680.43566,969228.0,0.0,875.02968
6.0,5.46424,694.33333,1460.0,0.0,3794.00076,736.19631,891.0,1647074.0,6.0,205884.25,13.0,7.0,274512.33333,6237.0,672251.52372,40.0,1646740.0,1.21427,582193.6456,140.0,0,6.0,6.0,1460.0,40.0,1647074.0,720.82476,0.0,40.0,1646740.0,6.0,40.0,4.24996,40.0,541985.0,12.0,5.0,694.33333
0.0,0.34823,3.0,6.0,0.0,1.0447,3.4641,4.0,11486576.0,0.0,3828858.66667,284.0,3.0,5743288.0,12.0,8121834.14556,0.0,11486292.0,0.08706,6631531.79554,72.0,0,0.0,0.0,6.0,0.0,11486576.0,3.4641,0.0,32.0,11486292.0,0.0,0.0,0.26117,0.0,12.0,0.0,22.0,3.0
0.0,0.34822,3.0,6.0,0.0,1.04467,3.4641,4.0,11486907.0,0.0,3828969.0,433.0,3.0,5743453.5,12.0,8121857.48009,0.0,11486474.0,0.08706,6631593.86234,72.0,0,0.0,0.0,6.0,0.0,11486907.0,3.4641,0.0,32.0,11486474.0,0.0,0.0,0.26117,0.0,12.0,0.0,26.0,3.0
0.0,0.34824,3.0,6.0,0.0,1.04471,3.4641,4.0,11486447.0,0.0,3828815.66667,284.0,3.0,5743223.5,12.0,8121742.92879,0.0,11486163.0,0.08706,6631457.31735,72.0,0,0.0,0.0,6.0,0.0,11486447.0,3.4641,0.0,32.0,11486163.0,0.0,0.0,0.26118,0.0,12.0,0.0,22.0,3.0
0.0,0.34824,3.0,6.0,0.0,1.04472,3.4641,4.0,11486372.0,0.0,3828790.66667,255.0,3.0,5743186.0,12.0,8121730.90797,0.0,11486117.0,0.08706,6631439.13057,72.0,0,0.0,0.0,6.0,0.0,11486372.0,3.4641,0.0,32.0,11486117.0,0.0,0.0,0.26118,0.0,12.0,0.0,22.0,3.0
0.0,0.3482,3.0,6.0,0.0,1.0446,3.4641,4.0,11487641.0,0.0,3829213.66667,561.0,3.0,5743820.5,12.0,8122195.47713,0.0,11487080.0,0.08705,6631906.78826,72.0,0,0.0,0.0,6.0,0.0,11487641.0,3.4641,0.0,32.0,11487080.0,0.0,0.0,0.26115,0.0,12.0,0.0,28.0,3.0
0.0,1.59573,300.31579,801.0,350.62207,479.22147,302.3372,220.45455,11906812.0,0.0,661489.55556,370.0,11.0,711043.2,2425.0,1102827.46886,1700925.71429,4796380.0,0.67188,1352717.36105,232.0,0,0.0,410.125,522.0,5005543.0,7110432.0,248.62999,1972227.46859,172.0,3392236.0,801.0,1223.0,0.92384,11906480.0,91407.78363,3281.0,38.0,300.31579
6.0,0.61699,6.0,6.0,0.0,3.70196,0.0,6.0,3241524.0,6.0,3241524.0,3241524.0,2.0,3241524.0,12.0,0.0,0.0,3241524.0,0.0,0.0,40.0,0,0.0,0.0,6.0,0.0,3241524.0,0.0,0.0,0.0,3241524.0,0.0,0.0,0.61699,0.0,0.0,0.0,3241524.0,6.0
0.0,0.80552,243.81818,903.0,452.37175,196.39937,349.31614,170.5,13655848.0,0.0,1365584.8,599.0,6.0,1769500.4,1023.0,3296268.47185,3413819.0,7641929.0,0.36614,2658074.61755,132.0,0,0.0,331.8,503.0,7642170.0,8847502.0,257.17679,3552291.13437,112.0,7641929.0,903.0,1113.0,0.43937,13655276.0,122021.76364,1659.0,27.0,243.81818
6.0,1.33305,6.0,6.0,0.0,7.99827,0.0,6.0,1500324.0,6.0,1500324.0,1500324.0,2.0,1500324.0,12.0,0.0,0.0,1500324.0,0.0,0.0,40.0,0,0.0,0.0,6.0,0.0,1500324.0,0.0,0.0,0.0,1500324.0,0.0,0.0,1.33305,0.0,0.0,0.0,1500324.0,6.0
0.0,0.26392,3.0,6.0,0.0,0.79176,3.4641,4.0,15156111.0,0.0,5052037.0,593.0,3.0,7578055.5,12.0,10716150.23587,0.0,15155518.0,0.06598,8749871.21699,72.0,0,0.0,0.0,6.0,0.0,15156111.0,3.4641,0.0,32.0,15155518.0,0.0,0.0,0.19794,0.0,12.0,0.0,21.0,3.0
0.0,0.26392,3.0,6.0,0.0,0.79176,3.4641,4.0,15156031.0,0.0,5052010.33333,534.0,3.0,7578015.5,12.0,10716177.10593,0.0,15155497.0,0.06598,8749876.12365,72.0,0,0.0,0.0,6.0,0.0,15156031.0,3.4641,0.0,32.0,15155497.0,0.0,0.0,0.19794,0.0,12.0,0.0,19.0,3.0
0.0,0.26392,3.0,6.0,0.0,0.79177,3.4641,4.0,15156001.0,0.0,5052000.33333,569.0,3.0,7578000.5,12.0,10716106.39525,0.0,15155432.0,0.06598,8749828.49273,72.0,0,0.0,0.0,6.0,0.0,15156001.0,3.4641,0.0,32.0,15155432.0,0.0,0.0,0.19794,0.0,12.0,0.0,20.0,3.0
6.0,5012.53133,6.0,6.0,0.0,30075.18797,0.0,6.0,399.0,6.0,399.0,399.0,2.0,399.0,12.0,0.0,0.0,399.0,0.0,0.0,40.0,0,0.0,0.0,6.0,0.0,399.0,0.0,0.0,0.0,399.0,0.0,0.0,5012.53133,0.0,0.0,0.0,399.0,6.0
0.0,0.26388,3.0,6.0,0.0,0.79164,3.4641,4.0,15158397.0,0.0,5052799.0,491.0,3.0,7579198.5,12.0,10717910.93176,0.0,15157906.0,0.06597,8751279.37287,72.0,0,0.0,0.0,6.0,0.0,15158397.0,3.4641,0.0,32.0,15157906.0,0.0,0.0,0.19791,0.0,12.0,0.0,20.0,3.0
6.0,674.53626,6.0,6.0,0.0,4047.21754,0.0,6.0,2965.0,6.0,2965.0,2965.0,2.0,2965.0,12.0,0.0,0.0,2965.0,0.0,0.0,40.0,0,0.0,0.0,6.0,0.0,2965.0,0.0,0.0,0.0,2965.0,0.0,0.0,674.53626,0.0,0.0,0.0,2965.0,6.0
0.0,1.29266,349.40909,903.0,394.59434,451.66577,343.04097,231.46154,17019222.0,0.0,810439.14286,355.0,13.0,1017655.91667,3009.0,1437860.17206,2127362.0,4807351.0,0.52881,1491392.21889,272.0,0,0.0,519.77778,541.0,5005397.0,12211871.0,255.52254,2015970.0358,192.0,3996971.0,903.0,1046.0,0.76384,17018896.0,117677.11039,4678.0,29.0,349.40909
0.0,0.13276,3.0,6.0,0.0,0.39829,3.4641,4.0,30128441.0,0.0,10042813.66667,175.0,3.0,15064220.5,12.0,21303777.45031,0.0,30128266.0,0.03319,17394511.96727,72.0,0,0.0,0.0,6.0,0.0,30128441.0,3.4641,0.0,32.0,30128266.0,0.0,0.0,0.09957,0.0,12.0,0.0,29.0,3.0
0.0,0.13276,3.0,6.0,0.0,0.39829,3.4641,4.0,30128673.0,0.0,10042891.0,269.0,3.0,15064336.5,12.0,21303808.563,0.0,30128404.0,0.03319,17394564.50628,72.0,0,0.0,0.0,6.0,0.0,30128673.0,3.4641,0.0,32.0,30128404.0,0.0,0.0,0.09957,0.0,12.0,0.0,43.0,3.0
6.0,0.11552,6.0,6.0,0.0,0.69315,0.0,6.0,17312335.0,6.0,17312335.0,17312335.0,2.0,17312335.0,12.0,0.0,0.0,17312335.0,0.0,0.0,40.0,0,0.0,0.0,6.0,0.0,17312335.0,0.0,0.0,0.0,17312335.0,0.0,0.0,0.11552,0.0,0.0,0.0,17312335.0,6.0
6.0,8163.26531,6.0,6.0,0.0,48979.59184,0.0,6.0,245.0,6.0,245.0,245.0,2.0,245.0,12.0,0.0,0.0,245.0,0.0,0.0,40.0,0,0.0,0.0,6.0,0.0,245.0,0.0,0.0,0.0,245.0,0.0,0.0,8163.26531,0.0,0.0,0.0,245.0,6.0
6.0,3861.00386,31.0,56.0,0.0,119691.11969,35.35534,31.0,518.0,6.0,518.0,518.0,2.0,518.0,62.0,0.0,0.0,518.0,0.0,0.0,40.0,0,0.0,0.0,56.0,0.0,518.0,35.35534,0.0,0.0,518.0,0.0,0.0,3861.00386,0.0,1250.0,0.0,518.0,31.0
6.0,18518.51852,6.0,6.0,0.0,111111.11111,0.0,6.0,108.0,6.0,108.0,108.0,2.0,108.0,12.0,0.0,0.0,108.0,0.0,0.0,40.0,0,0.0,0.0,6.0,0.0,108.0,0.0,0.0,0.0,108.0,0.0,0.0,18518.51852,0.0,0.0,0.0,108.0,6.0
6.0,3252.03252,31.0,56.0,0.0,100813.00813,35.35534,56.0,615.0,56.0,615.0,0.0,1.0,0.0,56.0,0.0,0.0,615.0,1626.01626,0.0,20.0,0,6.0,6.0,56.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,1626.01626,0.0,1250.0,6.0,615.0,31.0
6.0,3669.72477,31.0,56.0,0.0,113761.46789,35.35534,31.0,545.0,6.0,545.0,545.0,2.0,545.0,62.0,0.0,0.0,545.0,0.0,0.0,40.0,0,0.0,0.0,56.0,0.0,545.0,35.35534,0.0,0.0,545.0,0.0,0.0,3669.72477,0.0,1250.0,0.0,545.0,31.0
6.0,243.00493,61.57143,212.0,98.73323,14962.16066,78.1939,56.0,28806.0,6.0,4801.0,4852.0,3.0,14338.5,168.0,13415.93696,9566.66667,22513.0,138.85996,8866.81988,60.0,0,6.0,65.75,123.0,22513.0,28677.0,60.32412,11411.36102,80.0,23825.0,212.0,969.0,104.14497,28700.0,6114.28571,263.0,106.0,61.57143
6.0,8264.46281,6.0,6.0,0.0,49586.77686,0.0,6.0,242.0,6.0,242.0,242.0,2.0,242.0,12.0,0.0,0.0,242.0,0.0,0.0,40.0,0,0.0,0.0,6.0,0.0,242.0,0.0,0.0,0.0,242.0,0.0,0.0,8264.46281,0.0,0.0,0.0,242.0,6.0
0.0,71.91756,332.52632,1460.0,529.43038,23914.48245,466.61015,106.62712,2113531.0,0.0,13996.89404,236.0,59.0,36440.18966,6291.0,63947.6955,22814.08696,363871.0,44.00219,42621.16106,1192.0,0,2.0,475.83871,983.0,363977.0,2113531.0,193.35191,52916.24483,1864.0,363964.0,1460.0,8.0,27.91537,2098896.0,217725.03242,44253.0,1.0,332.52632
6.0,43478.26087,6.0,6.0,0.0,260869.56522,0.0,6.0,46.0,6.0,46.0,46.0,2.0,46.0,12.0,0.0,0.0,46.0,0.0,0.0,40.0,0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,43478.26087,0.0,0.0,0.0,46.0,6.0
